Student_ID,Student_Name,Stream,AI_Tools_Used,Daily_Usage_Hours,Use_Cases,Trust_in_AI_Tools,Impact_on_Grades,Preferred_AI_Tool,Year_of_Study,Do_Professors_Allow_Use,Awareness_Level
780,riya,science,copilot,4.2,exam prep,5,2,other,3,yes,9
780,riya,science,chatgpt,4.2,notes,5,2,other,3,yes,9
780,riya,science,gemini,4.2,notes,5,2,other,3,yes,9
780,riya,science,copilot,4.2,notes,5,2,other,3,yes,9
781,pari,commerce,copilot,4.1,mcq practice,4,3,chatgpt,2,no,10
781,pari,commerce,copilot,4.1,projects,4,3,chatgpt,2,no,10
782,anika,arts,chatgpt,4.5,assignments,4,-2,gemini,3,yes,9
782,anika,arts,chatgpt,4.5,coding help,4,-2,gemini,3,yes,9
783,ira,management,copilot,1.8,doubt solving,2,1,other,2,no,2
783,ira,management,copilot,1.8,resume writing,2,1,other,2,no,2
784,meera,science,copilot,2.6,doubt solving,5,0,other,1,yes,7
784,meera,science,copilot,2.6,resume writing,5,0,other,1,yes,7
785,saanvi,medical,chatgpt,0.9,content writing,2,2,other,3,yes,7
785,saanvi,medical,gemini,0.9,content writing,2,2,other,3,yes,7
785,saanvi,medical,copilot,0.9,content writing,2,2,other,3,yes,7
786,navya,engineering,gemini,3.5,content writing,5,3,gemini,2,yes,9
786,navya,engineering,midjourney,3.5,content writing,5,3,gemini,2,yes,9
787,aarohi,law,chatgpt,3.7,mcq practice,4,2,other,2,yes,5
787,aarohi,law,gemini,3.7,mcq practice,4,2,other,2,yes,5
787,aarohi,law,copilot,3.7,mcq practice,4,2,other,2,yes,5
787,aarohi,law,chatgpt,3.7,projects,4,2,other,2,yes,5
787,aarohi,law,gemini,3.7,projects,4,2,other,2,yes,5
787,aarohi,law,copilot,3.7,projects,4,2,other,2,yes,5
788,prisha,pharmacy,chatgpt,3.6,content writing,4,2,other,1,yes,9
788,prisha,pharmacy,copilot,3.6,content writing,4,2,other,1,yes,9
789,ishita,law,gemini,3.2,learning new topics,1,3,other,1,no,6
789,ishita,law,midjourney,3.2,learning new topics,1,3,other,1,no,6
790,rakhi,agriculture,gemini,2.4,mcq practice,1,2,other,1,yes,6
790,rakhi,agriculture,midjourney,2.4,mcq practice,1,2,other,1,yes,6
790,rakhi,agriculture,gemini,2.4,projects,1,2,other,1,yes,6
790,rakhi,agriculture,midjourney,2.4,projects,1,2,other,1,yes,6
791,ramya,law,chatgpt,4.4,mcq practice,3,1,chatgpt,4,yes,1
791,ramya,law,copilot,4.4,mcq practice,3,1,chatgpt,4,yes,1
791,ramya,law,chatgpt,4.4,projects,3,1,chatgpt,4,yes,1
791,ramya,law,copilot,4.4,projects,3,1,chatgpt,4,yes,1
792,sneha,arts,chatgpt,3.0,doubt solving,4,0,copilot,2,no,9
792,sneha,arts,copilot,3.0,doubt solving,4,0,copilot,2,no,9
792,sneha,arts,chatgpt,3.0,resume writing,4,0,copilot,2,no,9
792,sneha,arts,copilot,3.0,resume writing,4,0,copilot,2,no,9
793,divya,commerce,chatgpt,0.7,exam prep,5,3,chatgpt,1,no,3
793,divya,commerce,chatgpt,0.7,notes,5,3,chatgpt,1,no,3
794,neha,arts,copilot,1.4,mcq practice,1,0,copilot,2,yes,2
794,neha,arts,copilot,1.4,projects,1,0,copilot,2,yes,2
795,pooja,arts,chatgpt,3.4,content writing,3,3,copilot,4,no,7
795,pooja,arts,gemini,3.4,content writing,3,3,copilot,4,no,7
795,pooja,arts,copilot,3.4,content writing,3,3,copilot,4,no,7
796,kavya,engineering,gemini,2.6,learning new topics,1,3,chatgpt,2,yes,5
796,kavya,engineering,midjourney,2.6,learning new topics,1,3,chatgpt,2,yes,5
797,aishwarya,commerce,chatgpt,2.5,content writing,5,-1,chatgpt,4,yes,8
797,aishwarya,commerce,copilot,2.5,content writing,5,-1,chatgpt,4,yes,8
798,shreya,medical,gemini,3.5,exam prep,1,-1,chatgpt,3,no,4
798,shreya,medical,gemini,3.5,notes,1,-1,chatgpt,3,no,4
799,nandini,pharmacy,chatgpt,1.9,learning new topics,5,-3,gemini,3,no,2
799,nandini,pharmacy,gemini,1.9,learning new topics,5,-3,gemini,3,no,2
799,nandini,pharmacy,copilot,1.9,learning new topics,5,-3,gemini,3,no,2
800,aarav,science,chatgpt,1.2,exam prep,1,-2,copilot,2,no,2
800,aarav,science,copilot,1.2,exam prep,1,-2,copilot,2,no,2
800,aarav,science,chatgpt,1.2,notes,1,-2,copilot,2,no,2
800,aarav,science,copilot,1.2,notes,1,-2,copilot,2,no,2
801,vivaan,management,chatgpt,2.3,assignments,4,-1,copilot,2,yes,8
801,vivaan,management,gemini,2.3,assignments,4,-1,copilot,2,yes,8
801,vivaan,management,copilot,2.3,assignments,4,-1,copilot,2,yes,8
801,vivaan,management,chatgpt,2.3,coding help,4,-1,copilot,2,yes,8
801,vivaan,management,gemini,2.3,coding help,4,-1,copilot,2,yes,8
801,vivaan,management,copilot,2.3,coding help,4,-1,copilot,2,yes,8
802,aditya,engineering,copilot,2.0,assignments,4,-2,other,2,yes,9
802,aditya,engineering,copilot,2.0,coding help,4,-2,other,2,yes,9
803,vihaan,science,gemini,1.9,mcq practice,3,-3,chatgpt,2,no,9
803,vihaan,science,midjourney,1.9,mcq practice,3,-3,chatgpt,2,no,9
803,vihaan,science,gemini,1.9,projects,3,-3,chatgpt,2,no,9
803,vihaan,science,midjourney,1.9,projects,3,-3,chatgpt,2,no,9
804,arjun,agriculture,copilot,2.2,assignments,3,1,chatgpt,3,no,5
804,arjun,agriculture,copilot,2.2,coding help,3,1,chatgpt,3,no,5
805,sai,pharmacy,chatgpt,3.5,doubt solving,4,2,gemini,2,no,4
805,sai,pharmacy,chatgpt,3.5,resume writing,4,2,gemini,2,no,4
806,reyansh,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
806,reyansh,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
806,reyansh,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
806,reyansh,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
806,reyansh,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
806,reyansh,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
807,ayaan,science,copilot,3.2,learning new topics,5,-3,gemini,3,no,8
808,krishna,management,chatgpt,1.2,assignments,3,0,other,2,yes,3
808,krishna,management,copilot,1.2,assignments,3,0,other,2,yes,3
808,krishna,management,chatgpt,1.2,coding help,3,0,other,2,yes,3
808,krishna,management,copilot,1.2,coding help,3,0,other,2,yes,3
809,ishaan,agriculture,chatgpt,1.7,assignments,5,-2,gemini,1,yes,5
809,ishaan,agriculture,gemini,1.7,assignments,5,-2,gemini,1,yes,5
809,ishaan,agriculture,copilot,1.7,assignments,5,-2,gemini,1,yes,5
809,ishaan,agriculture,chatgpt,1.7,coding help,5,-2,gemini,1,yes,5
809,ishaan,agriculture,gemini,1.7,coding help,5,-2,gemini,1,yes,5
809,ishaan,agriculture,copilot,1.7,coding help,5,-2,gemini,1,yes,5
810,rudra,engineering,copilot,4.0,mcq practice,5,3,chatgpt,2,yes,9
810,rudra,engineering,copilot,4.0,projects,5,3,chatgpt,2,yes,9
811,dhruv,management,copilot,3.7,doubt solving,2,3,chatgpt,2,no,10
811,dhruv,management,copilot,3.7,resume writing,2,3,chatgpt,2,no,10
812,kabir,hotel-management,chatgpt,2.2,learning new topics,4,-2,copilot,3,no,7
813,atharv,science,chatgpt,0.9,content writing,4,-1,other,3,yes,7
813,atharv,science,copilot,0.9,content writing,4,-1,other,3,yes,7
814,om,law,gemini,3.1,mcq practice,4,-3,gemini,2,yes,4
814,om,law,gemini,3.1,projects,4,-3,gemini,2,yes,4
815,anaya,management,chatgpt,2.1,content writing,4,1,chatgpt,4,no,5
816,siya,commerce,gemini,1.1,learning new topics,2,1,copilot,2,no,6
817,diya,law,chatgpt,2.8,learning new topics,2,1,gemini,2,no,10
818,myra,engineering,gemini,2.5,learning new topics,2,1,chatgpt,4,no,9
818,myra,engineering,midjourney,2.5,learning new topics,2,1,chatgpt,4,no,9
819,aadhya,agriculture,gemini,0.9,exam prep,3,1,chatgpt,4,yes,5
819,aadhya,agriculture,gemini,0.9,notes,3,1,chatgpt,4,yes,5
820,riya,commerce,gemini,0.9,learning new topics,2,-3,other,2,yes,9
820,riya,commerce,midjourney,0.9,learning new topics,2,-3,other,2,yes,9
821,pari,commerce,gemini,3.7,doubt solving,4,2,copilot,2,yes,6
821,pari,commerce,midjourney,3.7,doubt solving,4,2,copilot,2,yes,6
821,pari,commerce,gemini,3.7,resume writing,4,2,copilot,2,yes,6
821,pari,commerce,midjourney,3.7,resume writing,4,2,copilot,2,yes,6
822,anika,pharmacy,gemini,4.2,content writing,2,-2,other,4,yes,4
822,anika,pharmacy,midjourney,4.2,content writing,2,-2,other,4,yes,4
823,ira,arts,chatgpt,1.9,learning new topics,1,0,gemini,1,no,8
823,ira,arts,copilot,1.9,learning new topics,1,0,gemini,1,no,8
824,meera,commerce,copilot,2.8,exam prep,2,-3,copilot,4,yes,3
824,meera,commerce,copilot,2.8,notes,2,-3,copilot,4,yes,3
825,saanvi,hotel-management,chatgpt,2.9,assignments,5,2,chatgpt,3,yes,4
825,saanvi,hotel-management,gemini,2.9,assignments,5,2,chatgpt,3,yes,4
825,saanvi,hotel-management,copilot,2.9,assignments,5,2,chatgpt,3,yes,4
825,saanvi,hotel-management,chatgpt,2.9,coding help,5,2,chatgpt,3,yes,4
825,saanvi,hotel-management,gemini,2.9,coding help,5,2,chatgpt,3,yes,4
825,saanvi,hotel-management,copilot,2.9,coding help,5,2,chatgpt,3,yes,4
826,navya,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
826,navya,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
827,aarohi,commerce,gemini,2.7,assignments,4,-3,gemini,3,yes,6
827,aarohi,commerce,gemini,2.7,coding help,4,-3,gemini,3,yes,6
828,prisha,commerce,gemini,0.6,exam prep,1,-1,chatgpt,3,yes,2
828,prisha,commerce,midjourney,0.6,exam prep,1,-1,chatgpt,3,yes,2
828,prisha,commerce,gemini,0.6,notes,1,-1,chatgpt,3,yes,2
828,prisha,commerce,midjourney,0.6,notes,1,-1,chatgpt,3,yes,2
829,ishita,medical,gemini,1.6,doubt solving,5,3,other,1,yes,7
829,ishita,medical,midjourney,1.6,doubt solving,5,3,other,1,yes,7
829,ishita,medical,gemini,1.6,resume writing,5,3,other,1,yes,7
829,ishita,medical,midjourney,1.6,resume writing,5,3,other,1,yes,7
830,rakhi,hotel-management,gemini,3.9,content writing,1,-1,gemini,1,no,4
830,rakhi,hotel-management,midjourney,3.9,content writing,1,-1,gemini,1,no,4
831,ramya,hotel-management,gemini,1.3,doubt solving,3,0,other,1,no,3
831,ramya,hotel-management,gemini,1.3,resume writing,3,0,other,1,no,3
832,sneha,arts,chatgpt,3.2,learning new topics,4,-1,other,3,no,7
832,sneha,arts,copilot,3.2,learning new topics,4,-1,other,3,no,7
833,divya,agriculture,chatgpt,1.0,assignments,3,-2,copilot,1,yes,7
833,divya,agriculture,copilot,1.0,assignments,3,-2,copilot,1,yes,7
833,divya,agriculture,chatgpt,1.0,coding help,3,-2,copilot,1,yes,7
833,divya,agriculture,copilot,1.0,coding help,3,-2,copilot,1,yes,7
834,neha,science,chatgpt,3.4,assignments,2,2,gemini,2,yes,3
834,neha,science,gemini,3.4,assignments,2,2,gemini,2,yes,3
834,neha,science,copilot,3.4,assignments,2,2,gemini,2,yes,3
834,neha,science,chatgpt,3.4,coding help,2,2,gemini,2,yes,3
834,neha,science,gemini,3.4,coding help,2,2,gemini,2,yes,3
834,neha,science,copilot,3.4,coding help,2,2,gemini,2,yes,3
835,pooja,science,gemini,3.4,assignments,1,2,gemini,1,no,5
835,pooja,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
835,pooja,science,gemini,3.4,coding help,1,2,gemini,1,no,5
835,pooja,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
836,kavya,hotel-management,gemini,3.2,doubt solving,3,1,gemini,1,yes,1
836,kavya,hotel-management,midjourney,3.2,doubt solving,3,1,gemini,1,yes,1
836,kavya,hotel-management,gemini,3.2,resume writing,3,1,gemini,1,yes,1
836,kavya,hotel-management,midjourney,3.2,resume writing,3,1,gemini,1,yes,1
837,aishwarya,commerce,chatgpt,3.1,assignments,4,2,other,3,yes,7
837,aishwarya,commerce,copilot,3.1,assignments,4,2,other,3,yes,7
837,aishwarya,commerce,chatgpt,3.1,coding help,4,2,other,3,yes,7
837,aishwarya,commerce,copilot,3.1,coding help,4,2,other,3,yes,7
838,shreya,medical,gemini,4.1,doubt solving,3,-2,copilot,3,no,9
838,shreya,medical,gemini,4.1,resume writing,3,-2,copilot,3,no,9
839,nandini,agriculture,chatgpt,0.7,assignments,5,-2,other,3,no,8
839,nandini,agriculture,chatgpt,0.7,coding help,5,-2,other,3,no,8
840,aarav,hotel-management,gemini,3.7,doubt solving,1,-1,copilot,2,no,4
840,aarav,hotel-management,midjourney,3.7,doubt solving,1,-1,copilot,2,no,4
840,aarav,hotel-management,gemini,3.7,resume writing,1,-1,copilot,2,no,4
840,aarav,hotel-management,midjourney,3.7,resume writing,1,-1,copilot,2,no,4
841,vivaan,medical,chatgpt,1.3,mcq practice,1,0,chatgpt,2,yes,7
841,vivaan,medical,gemini,1.3,mcq practice,1,0,chatgpt,2,yes,7
841,vivaan,medical,copilot,1.3,mcq practice,1,0,chatgpt,2,yes,7
841,vivaan,medical,chatgpt,1.3,projects,1,0,chatgpt,2,yes,7
841,vivaan,medical,gemini,1.3,projects,1,0,chatgpt,2,yes,7
841,vivaan,medical,copilot,1.3,projects,1,0,chatgpt,2,yes,7
842,aditya,medical,gemini,1.8,exam prep,3,2,gemini,4,yes,10
842,aditya,medical,midjourney,1.8,exam prep,3,2,gemini,4,yes,10
842,aditya,medical,gemini,1.8,notes,3,2,gemini,4,yes,10
842,aditya,medical,midjourney,1.8,notes,3,2,gemini,4,yes,10
843,vihaan,medical,chatgpt,4.5,mcq practice,2,2,copilot,4,no,1
843,vihaan,medical,chatgpt,4.5,projects,2,2,copilot,4,no,1
844,arjun,science,copilot,0.8,mcq practice,4,0,chatgpt,1,yes,7
844,arjun,science,copilot,0.8,projects,4,0,chatgpt,1,yes,7
845,sai,management,chatgpt,3.7,content writing,4,-1,copilot,1,no,4
845,sai,management,copilot,3.7,content writing,4,-1,copilot,1,no,4
846,reyansh,engineering,chatgpt,3.2,learning new topics,1,1,other,2,yes,3
846,reyansh,engineering,gemini,3.2,learning new topics,1,1,other,2,yes,3
846,reyansh,engineering,copilot,3.2,learning new topics,1,1,other,2,yes,3
847,ayaan,pharmacy,chatgpt,3.0,assignments,1,-1,copilot,2,yes,9
847,ayaan,pharmacy,chatgpt,3.0,coding help,1,-1,copilot,2,yes,9
848,krishna,management,gemini,1.0,exam prep,1,-2,copilot,4,yes,8
848,krishna,management,gemini,1.0,notes,1,-2,copilot,4,yes,8
849,ishaan,commerce,chatgpt,4.0,exam prep,3,3,chatgpt,4,yes,2
849,ishaan,commerce,gemini,4.0,exam prep,3,3,chatgpt,4,yes,2
849,ishaan,commerce,copilot,4.0,exam prep,3,3,chatgpt,4,yes,2
849,ishaan,commerce,chatgpt,4.0,notes,3,3,chatgpt,4,yes,2
849,ishaan,commerce,gemini,4.0,notes,3,3,chatgpt,4,yes,2
849,ishaan,commerce,copilot,4.0,notes,3,3,chatgpt,4,yes,2
850,rudra,law,copilot,1.8,assignments,3,0,chatgpt,2,no,4
850,rudra,law,copilot,1.8,coding help,3,0,chatgpt,2,no,4
851,dhruv,science,chatgpt,0.8,assignments,1,-3,chatgpt,3,yes,8
851,dhruv,science,copilot,0.8,assignments,1,-3,chatgpt,3,yes,8
851,dhruv,science,chatgpt,0.8,coding help,1,-3,chatgpt,3,yes,8
851,dhruv,science,copilot,0.8,coding help,1,-3,chatgpt,3,yes,8
852,kabir,commerce,gemini,3.4,learning new topics,2,-2,chatgpt,3,yes,2
852,kabir,commerce,midjourney,3.4,learning new topics,2,-2,chatgpt,3,yes,2
853,atharv,medical,chatgpt,4.0,doubt solving,5,3,copilot,4,no,3
853,atharv,medical,copilot,4.0,doubt solving,5,3,copilot,4,no,3
853,atharv,medical,chatgpt,4.0,resume writing,5,3,copilot,4,no,3
853,atharv,medical,copilot,4.0,resume writing,5,3,copilot,4,no,3
854,om,management,chatgpt,3.1,learning new topics,3,0,gemini,3,yes,10
855,anaya,agriculture,gemini,2.6,mcq practice,3,2,other,1,no,6
855,anaya,agriculture,midjourney,2.6,mcq practice,3,2,other,1,no,6
855,anaya,agriculture,gemini,2.6,projects,3,2,other,1,no,6
855,anaya,agriculture,midjourney,2.6,projects,3,2,other,1,no,6
856,siya,agriculture,copilot,1.9,mcq practice,5,1,gemini,4,no,5
856,siya,agriculture,copilot,1.9,projects,5,1,gemini,4,no,5
857,diya,arts,chatgpt,4.0,assignments,3,1,other,3,yes,4
857,diya,arts,copilot,4.0,assignments,3,1,other,3,yes,4
857,diya,arts,chatgpt,4.0,coding help,3,1,other,3,yes,4
857,diya,arts,copilot,4.0,coding help,3,1,other,3,yes,4
858,myra,science,chatgpt,1.8,assignments,5,3,copilot,2,yes,4
858,myra,science,gemini,1.8,assignments,5,3,copilot,2,yes,4
858,myra,science,copilot,1.8,assignments,5,3,copilot,2,yes,4
858,myra,science,chatgpt,1.8,coding help,5,3,copilot,2,yes,4
858,myra,science,gemini,1.8,coding help,5,3,copilot,2,yes,4
858,myra,science,copilot,1.8,coding help,5,3,copilot,2,yes,4
859,aadhya,agriculture,gemini,3.8,learning new topics,3,1,other,2,no,6
860,riya,arts,gemini,3.8,exam prep,3,0,gemini,3,no,1
860,riya,arts,gemini,3.8,notes,3,0,gemini,3,no,1
861,pari,management,copilot,1.9,mcq practice,2,3,gemini,3,yes,6
861,pari,management,copilot,1.9,projects,2,3,gemini,3,yes,6
862,anika,arts,chatgpt,2.9,mcq practice,4,-3,copilot,3,no,1
862,anika,arts,chatgpt,2.9,projects,4,-3,copilot,3,no,1
863,ira,engineering,chatgpt,2.8,exam prep,3,3,gemini,2,yes,1
863,ira,engineering,gemini,2.8,exam prep,3,3,gemini,2,yes,1
863,ira,engineering,copilot,2.8,exam prep,3,3,gemini,2,yes,1
863,ira,engineering,chatgpt,2.8,notes,3,3,gemini,2,yes,1
863,ira,engineering,gemini,2.8,notes,3,3,gemini,2,yes,1
863,ira,engineering,copilot,2.8,notes,3,3,gemini,2,yes,1
864,meera,pharmacy,gemini,2.9,assignments,5,2,chatgpt,3,yes,1
864,meera,pharmacy,midjourney,2.9,assignments,5,2,chatgpt,3,yes,1
864,meera,pharmacy,gemini,2.9,coding help,5,2,chatgpt,3,yes,1
864,meera,pharmacy,midjourney,2.9,coding help,5,2,chatgpt,3,yes,1
865,saanvi,management,chatgpt,3.6,exam prep,1,-3,chatgpt,2,no,9
865,saanvi,management,copilot,3.6,exam prep,1,-3,chatgpt,2,no,9
865,saanvi,management,chatgpt,3.6,notes,1,-3,chatgpt,2,no,9
865,saanvi,management,copilot,3.6,notes,1,-3,chatgpt,2,no,9
866,navya,science,gemini,2.1,mcq practice,5,1,other,1,yes,9
866,navya,science,gemini,2.1,projects,5,1,other,1,yes,9
867,aarohi,law,gemini,4.3,assignments,3,-2,other,4,yes,3
867,aarohi,law,gemini,4.3,coding help,3,-2,other,4,yes,3
868,prisha,science,chatgpt,0.7,content writing,5,1,chatgpt,1,yes,10
868,prisha,science,copilot,0.7,content writing,5,1,chatgpt,1,yes,10
869,ishita,commerce,gemini,3.0,learning new topics,5,-2,other,4,yes,6
870,rakhi,pharmacy,chatgpt,3.8,mcq practice,2,0,gemini,4,yes,9
870,rakhi,pharmacy,copilot,3.8,mcq practice,2,0,gemini,4,yes,9
870,rakhi,pharmacy,chatgpt,3.8,projects,2,0,gemini,4,yes,9
870,rakhi,pharmacy,copilot,3.8,projects,2,0,gemini,4,yes,9
871,ramya,science,gemini,2.8,mcq practice,5,-3,other,2,yes,7
871,ramya,science,gemini,2.8,projects,5,-3,other,2,yes,7
872,sneha,science,copilot,3.4,mcq practice,5,-3,chatgpt,1,no,6
872,sneha,science,copilot,3.4,projects,5,-3,chatgpt,1,no,6
873,divya,management,gemini,3.9,exam prep,4,-3,copilot,3,no,9
873,divya,management,gemini,3.9,notes,4,-3,copilot,3,no,9
874,neha,arts,chatgpt,1.8,learning new topics,1,1,chatgpt,1,no,4
874,neha,arts,copilot,1.8,learning new topics,1,1,chatgpt,1,no,4
875,pooja,arts,gemini,1.6,mcq practice,2,0,gemini,3,yes,7
875,pooja,arts,gemini,1.6,projects,2,0,gemini,3,yes,7
876,kavya,pharmacy,chatgpt,0.7,assignments,3,-3,chatgpt,3,yes,6
876,kavya,pharmacy,chatgpt,0.7,coding help,3,-3,chatgpt,3,yes,6
877,aishwarya,science,chatgpt,3.3,learning new topics,1,2,gemini,4,no,8
877,aishwarya,science,gemini,3.3,learning new topics,1,2,gemini,4,no,8
877,aishwarya,science,copilot,3.3,learning new topics,1,2,gemini,4,no,8
878,shreya,engineering,chatgpt,3.3,content writing,5,2,chatgpt,3,no,10
878,shreya,engineering,copilot,3.3,content writing,5,2,chatgpt,3,no,10
879,nandini,commerce,chatgpt,0.6,doubt solving,2,1,copilot,4,yes,1
879,nandini,commerce,gemini,0.6,doubt solving,2,1,copilot,4,yes,1
879,nandini,commerce,copilot,0.6,doubt solving,2,1,copilot,4,yes,1
879,nandini,commerce,chatgpt,0.6,resume writing,2,1,copilot,4,yes,1
879,nandini,commerce,gemini,0.6,resume writing,2,1,copilot,4,yes,1
879,nandini,commerce,copilot,0.6,resume writing,2,1,copilot,4,yes,1
880,aarav,medical,chatgpt,1.3,exam prep,4,0,chatgpt,4,no,3
880,aarav,medical,gemini,1.3,exam prep,4,0,chatgpt,4,no,3
880,aarav,medical,copilot,1.3,exam prep,4,0,chatgpt,4,no,3
880,aarav,medical,chatgpt,1.3,notes,4,0,chatgpt,4,no,3
880,aarav,medical,gemini,1.3,notes,4,0,chatgpt,4,no,3
880,aarav,medical,copilot,1.3,notes,4,0,chatgpt,4,no,3
881,vivaan,medical,copilot,3.3,doubt solving,4,-1,gemini,2,no,9
881,vivaan,medical,copilot,3.3,resume writing,4,-1,gemini,2,no,9
882,aditya,commerce,chatgpt,3.0,assignments,4,0,gemini,1,no,1
882,aditya,commerce,chatgpt,3.0,coding help,4,0,gemini,1,no,1
883,vihaan,hotel-management,gemini,3.9,content writing,3,-2,other,4,no,3
884,arjun,medical,chatgpt,1.4,exam prep,2,3,gemini,3,no,2
884,arjun,medical,gemini,1.4,exam prep,2,3,gemini,3,no,2
884,arjun,medical,copilot,1.4,exam prep,2,3,gemini,3,no,2
884,arjun,medical,chatgpt,1.4,notes,2,3,gemini,3,no,2
884,arjun,medical,gemini,1.4,notes,2,3,gemini,3,no,2
884,arjun,medical,copilot,1.4,notes,2,3,gemini,3,no,2
885,sai,hotel-management,copilot,1.9,content writing,3,1,other,2,yes,6
886,reyansh,hotel-management,chatgpt,1.6,learning new topics,4,-3,other,4,yes,10
886,reyansh,hotel-management,gemini,1.6,learning new topics,4,-3,other,4,yes,10
886,reyansh,hotel-management,copilot,1.6,learning new topics,4,-3,other,4,yes,10
887,ayaan,hotel-management,gemini,1.6,exam prep,3,-2,copilot,2,no,1
887,ayaan,hotel-management,midjourney,1.6,exam prep,3,-2,copilot,2,no,1
887,ayaan,hotel-management,gemini,1.6,notes,3,-2,copilot,2,no,1
887,ayaan,hotel-management,midjourney,1.6,notes,3,-2,copilot,2,no,1
888,krishna,medical,chatgpt,1.8,content writing,2,-1,gemini,4,yes,4
888,krishna,medical,gemini,1.8,content writing,2,-1,gemini,4,yes,4
888,krishna,medical,copilot,1.8,content writing,2,-1,gemini,4,yes,4
889,ishaan,engineering,gemini,1.8,mcq practice,2,0,chatgpt,1,no,1
889,ishaan,engineering,midjourney,1.8,mcq practice,2,0,chatgpt,1,no,1
889,ishaan,engineering,gemini,1.8,projects,2,0,chatgpt,1,no,1
889,ishaan,engineering,midjourney,1.8,projects,2,0,chatgpt,1,no,1
890,rudra,commerce,chatgpt,4.2,content writing,4,1,gemini,4,yes,5
890,rudra,commerce,copilot,4.2,content writing,4,1,gemini,4,yes,5
891,dhruv,arts,chatgpt,2.0,learning new topics,1,3,chatgpt,2,yes,3
892,kabir,management,chatgpt,3.6,exam prep,2,-3,copilot,3,yes,6
892,kabir,management,chatgpt,3.6,notes,2,-3,copilot,3,yes,6
893,atharv,pharmacy,chatgpt,3.5,doubt solving,5,-1,copilot,4,yes,6
893,atharv,pharmacy,copilot,3.5,doubt solving,5,-1,copilot,4,yes,6
